,Pressure,Property,Liq_Sat,Vap_Sat,75,100,125,150,175,200,220,225,240,250,260,275,280,290,300,320,325,340,350,360,375,380,400,425,450,475,500,525,550,575,600,625,650,New Column
185,1100.0,U,779.878,2584.5,,,,,,2616.2,2653.9,,2689.9,,2724.7,,2758.8,,2792.2,,2833.6,,2874.7,,2915.7,,2956.8,,3039.6,,3123.5,,3208.9,,3295.8,,3384.3,U at 1100.0
189,1150.0,U,788.611,2585.8,,,,,,2613.8,2651.9,,2688.3,,2723.4,,2757.7,,2791.3,,2832.8,,2874.0,,2915.1,,2956.2,,3039.1,,3123.1,,3208.5,,3295.5,,3384.1,U at 1150.0
193,1200.0,U,797.064,2586.9,,,,,,2611.3,2650.0,,2686.7,,2722.1,,2756.5,,2790.3,,2832.0,,2873.3,,2914.4,,2955.7,,3038.6,,3122.7,,3208.2,,3295.2,,3383.8,U at 1200.0
197,1250.0,U,805.259,2588.0,,,,,,2608.9,2648.0,,2685.1,,2720.8,,2755.4,,2789.3,,2831.1,,2872.5,,2913.8,,2955.1,,3038.1,,3122.3,,3207.8,,3294.9,,3383.5,U at 1250.0
201,1300.0,U,813.213,2589.0,,,,,,2606.4,2646.0,,2683.5,,2719.4,,2754.3,,2788.4,,2830.3,,2871.8,,2913.2,,2954.5,,3037.7,,3121.9,,3207.5,,3294.6,,3383.2,U at 1300.0
205,1350.0,U,820.944,2589.9,,,,,,2603.9,,2653.6,,2700.1,,2744.4,,,2787.4,,2829.5,,2871.1,,2912.5,,2953.9,2995.5,3037.2,3079.2,3121.5,,3207.1,,3294.3,,3383.0,U at 1350.0
209,1400.0,U,828.465,2590.8,,,,,,2601.3,,2651.7,,2698.6,,2743.2,,,2786.4,,2828.6,,2870.4,,2911.9,,2953.4,2994.9,3036.7,3078.7,3121.1,,3206.8,,3293.9,,3382.7,U at 1400.0
213,1450.0,U,835.791,2591.6,,,,,,2598.7,,2649.7,,2697.1,,2742.0,,,2785.4,,2827.8,,2869.7,,2911.3,,2952.8,2994.4,3036.2,3078.3,3120.7,,3206.4,,3293.6,,3382.4,U at 1450.0
217,1500.0,U,842.933,2592.4,,,,,,2596.1,,2647.7,,2695.5,,2740.8,,,2784.4,,2826.9,,2868.9,,2910.6,,2952.2,2993.9,3035.8,3077.9,3120.3,,3206.0,,3293.3,,3382.1,U at 1500.0
221,1550.0,U,849.901,2593.2,,,,,,2593.5,,2645.8,,2694.0,,2739.5,,,2783.4,,2826.1,,2868.2,,2910.0,,2951.7,2993.4,3035.3,3077.4,3119.8,,3205.7,,3293.0,,3381.9,U at 1550.0
