,Pressure,Property,Liq_Sat,Vap_Sat,75,100,125,150,175,200,220,225,240,250,260,275,280,290,300,320,325,340,350,360,375,380,400,425,450,475,500,525,550,575,600,625,650,New Column
404,5700.0,V,1.309,34.288,,,,,,,,,,,,34.761,,,38.571,,41.838,,44.785,,47.525,,50.121,52.617,55.038,57.403,59.724,62.011,64.27,66.504,68.719,,73.096,V at 5700.0
408,5800.0,V,1.312,33.651,,,,,,,,,,,,,34.756,36.301,37.736,,40.982,,43.902,,46.611,,49.176,51.638,54.026,56.357,58.644,60.896,63.12,65.32,67.5,,71.807,V at 5800.0
412,5900.0,V,1.315,33.034,,,,,,,,,,,,,33.953,35.497,36.928,,40.154,,43.048,,45.728,,48.262,50.693,53.048,55.346,57.6,59.819,62.01,64.176,66.322,,70.563,V at 5900.0
416,6000.0,V,1.319,32.438,,,,,,,,,,,,,33.173,34.718,36.145,,39.353,,42.222,,44.874,,47.379,49.779,52.103,54.369,56.592,58.778,60.937,63.071,65.184,,69.359,V at 6000.0
420,6100.0,V,1.322,31.86,,,,,,,,,,,,,32.415,33.962,35.386,,38.577,,41.422,,44.048,,46.524,48.895,51.189,53.424,55.616,57.771,59.898,62.001,64.083,,68.196,V at 6100.0
424,6200.0,V,1.325,31.3,,,,,,,,,,,,,31.679,33.227,34.65,,37.825,,40.648,,43.248,,45.697,48.039,50.304,52.51,54.671,56.797,58.894,60.966,63.018,,67.069,V at 6200.0
428,6300.0,V,1.328,30.757,,,,,,,,,,,,,30.962,32.514,33.935,,37.097,,39.898,,42.473,,44.895,47.21,49.447,51.624,53.757,55.853,57.921,59.964,61.986,,65.979,V at 6300.0
432,6400.0,V,1.332,30.23,,,,,,,,,,,,,30.265,31.821,33.241,,36.39,,39.17,,41.722,,44.119,46.407,48.617,50.767,52.871,54.939,56.978,58.993,60.987,,64.922,V at 6400.0
436,6500.0,V,1.335,29.719,,,,,,,,,,,,,,31.146,32.567,,35.704,,38.465,,40.994,,43.366,45.629,47.812,49.935,52.012,54.053,56.065,58.052,60.018,,63.898,V at 6500.0
440,6600.0,V,1.338,29.223,,,,,,,,,,,,,,30.49,31.911,,35.038,,37.781,,40.287,,42.636,44.874,47.031,49.129,51.18,53.194,55.179,57.139,59.079,,62.905,V at 6600.0
444,6700.0,V,1.342,28.741,,,,,,,,,,,,,,29.85,31.273,,34.391,,37.116,,39.601,,41.927,44.141,46.274,48.346,50.372,52.361,54.32,56.254,58.168,,61.942,V at 6700.0
448,6800.0,V,1.345,28.272,,,,,,,,,,,,,,29.226,30.652,,33.762,,36.47,,38.935,,41.239,43.43,45.539,47.587,49.588,51.552,53.486,55.395,57.283,,61.007,V at 6800.0
452,7000.0,V,1.351,27.373,,,,,,,,,,,,,,28.024,29.457,,32.556,,35.233,,37.66,,39.922,42.068,44.131,46.133,48.086,50.003,51.889,53.75,55.59,,59.217,V at 7000.0
456,7200.0,V,1.358,26.522,,,,,,,,,,,,,,26.878,28.321,,31.413,,34.063,,36.454,,38.676,40.781,42.802,44.759,46.668,48.54,50.381,52.197,53.991,,57.527,V at 7200.0
460,7400.0,V,1.364,25.715,,,,,,,,,,,,,,25.781,27.238,,30.328,,32.954,,35.312,,37.497,39.564,41.544,43.46,45.327,47.156,48.954,50.727,52.478,,55.928,V at 7400.0
464,7600.0,V,1.371,24.949,,,,,,,,,,,,,,,26.204,,29.297,,31.901,,34.229,,36.38,38.409,40.351,42.228,44.056,45.845,47.603,49.335,51.045,,54.413,V at 7600.0
468,7800.0,V,1.378,24.22,,,,,,,,,,,,,,,25.214,,28.315,,30.9,,33.2,,35.319,37.314,39.22,41.06,42.85,44.601,46.32,48.014,49.686,,52.976,V at 7800.0
472,8000.0,V,1.384,23.525,,,,,,,,,,,,,,,24.264,,27.378,,29.948,,32.222,,34.31,36.273,38.145,39.95,41.704,43.419,45.102,46.759,48.394,,51.611,V at 8000.0
476,8200.0,V,1.391,22.863,,,,,,,,,,,,,,,23.35,25.916,,28.064,,29.968,,31.715,33.35,35.282,37.121,38.893,40.614,42.295,43.943,45.566,47.166,48.747,50.313,V at 8200.0
480,8400.0,V,1.398,22.231,,,,,,,,,,,,,,,22.469,25.058,,27.203,,29.094,,30.821,32.435,34.337,36.147,37.887,39.576,41.224,42.839,44.429,45.996,47.544,49.076,V at 8400.0
484,8600.0,V,1.404,21.627,,,,,,,,,,,,,,,,24.236,,26.38,,28.258,,29.968,31.561,33.437,35.217,36.928,38.586,40.202,41.787,43.345,44.88,46.397,47.897,V at 8600.0
488,8800.0,V,1.411,21.049,,,,,,,,,,,,,,,,23.446,,25.592,,27.459,,29.153,30.727,32.576,34.329,36.011,37.64,39.228,40.782,42.31,43.815,45.301,46.771,V at 8800.0
492,9000.0,V,1.418,20.495,,,,,,,,,,,,,,,,22.685,,24.836,,26.694,,28.372,29.929,31.754,33.48,35.136,36.737,38.296,39.822,41.321,42.798,44.255,45.695,V at 9000.0
496,9200.0,V,1.425,19.964,,,,,,,,,,,,,,,,21.952,,24.11,,25.961,,27.625,29.165,30.966,32.668,34.298,35.872,37.405,38.904,40.375,41.824,43.254,44.667,V at 9200.0
500,9400.0,V,1.432,19.455,,,,,,,,,,,,,,,,21.245,,23.412,,25.257,,26.909,28.433,30.212,31.891,33.495,35.045,36.552,38.024,39.47,40.892,42.295,43.682,V at 9400.0
504,9600.0,V,1.439,18.965,,,,,,,,,,,,,,,,20.561,,22.74,,24.581,,26.221,27.731,29.489,31.145,32.726,34.252,35.734,37.182,38.602,39.999,41.377,42.738,V at 9600.0
508,9800.0,V,1.446,18.494,,,,,,,,,,,,,,,,19.899,,22.093,,23.931,,25.561,27.056,28.795,30.429,31.988,33.491,34.949,36.373,37.769,39.142,40.496,41.832,V at 9800.0
512,10000.0,V,1.453,18.041,,,,,,,,,,,,,,,,19.256,,21.468,,23.305,,24.926,26.408,28.128,29.742,31.28,32.76,34.196,35.597,36.97,38.32,39.65,40.963,V at 10000.0
